Id,fecha_mes,year,hora declarada,ruta_inicio,ruta_final,operador,flight_no,route,ac_type,registration,cn_ln,all_aboard,pasajeros_a_bordo,crew_aboard,cantidad de fallecidos,passenger_fatalities,crew_fatalities,ground,summary
4066,December 17,1996,00:00,Tver, Russia,Military - Russian Air Force,0,St. Petersburg - Krasnodar,Antonov AN-12,0,0,18,11,7,18,11,7,0,Crashed 8km from the airfield after taking off in strong winds and heavy snow.		
4067,December 21,1996,22:32,Rio Negro, Colombia,SELVA,0,Bogota - Medellin,Antonov An-32B,HK-4008X,3402,4,1,3,4,1,3,0,The cargo plane crashed short of the runway while attempting to land.		
4068,December 22,1996,18:10,Narrows, Virginia,Airborne Express,827,Test flight,McDonnell Douglas DC-8-63F,N827AX,45901/293,6,3,3,6,3,3,0,"""The cargo plane struck mountainous terrain after experiencing a stall during tests. The inappropriate control inputs applied by the flying pilot during a stall recovery attempt"
4069,December 24,1996,10:05,Dorchester, New Hampshire,Aircraft Charter Group Inc,0,"""Bridgeport", CT - Lebanon," NH""",Learjet 35A,0,0,2,0,2,2,0,2
4070,December 24,1996,15:00,Near Nellore, India,Military - Indian Air Force,0,Tanbaram AFB - Hyderabad,Hindustan Aeronautics 748-2,H1032,528,22,17,5,22,17,5,0,Crashed while en route after the pilot reported an engine fire. Undetected cracks in the engine not detected during routine maintenance.		
4071,January 07,1997,11:00,Near Moamoa, Samoa,Polynesian Airlines,211,Pago Pago - FagaliI,de Havilland Canada DHC-6 Twin Otter 300,5W-FAU,678,5,3,2,3,2,1,0,Crashed onto a mountin in high winds and rain after being diverted from another airport.		
4072,January 09,1997,15:54,Near Monroe, Michigan,Comair,3272,Cincinnati - Detroit,Embraer 120RT Brasilia,N265CA,120257,29,26,3,29,26,3,0,"""While on approach and attempting to land on runway 3R at Detroit Metropolitan Wayne County Airport"
4073,January 29,1997,23:10,Sparrevohn, Alaska,Southcentral Air,0,St. Marys - Kenai,de Havilland Canada DHC-4A Caribou,N702SC,126,2,0,2,1,0,1,0,"""While en rote the plane experienced engine trouble. The crew decided to divert to Sparrevohn. While attempting to land the plane encountered strong turbulence from surrounding mountains. Although full power was applied to the good engine the plane crashed into terrain. Loss of the right engine propeller control oil"
4074,January 31,1997,00:00,Yola, Nigeria,Skypower Express Airways,0,Jos - Yola,Embraer 110P1A Bandeirante,5N-AXS,110458,16,13,3,5,2,3,0,After being in a holding pattern for over an hour the plane hit trees and a  power line and crashed 700m short of the runway. Failure to maintain the aircraft above the Minimum Descent Altitude while the aircraft was not positioned in the final landing phase.		
4075,February 01,1997,14:38,Tambacoumba, Senegal,Air Senegal,0,Tambacounda - Dakar,Hawker Siddeley HS-748-353 Srs.2a,6AV-AEO,1769,52,49,3,25,22,3,0,The aircraft crashed shortly after taking off fromTambacoumba after losing power in the left engine. Fuel contamination.		
4076,February 02,1997,17:30,Near Quiangala, Angola,Force Area Populaire de Angola,0,Luanda - Cafunfo,CASA 212 Aviocar 200,T-400,325,37,33,4,37,33,4,0,The plane took off from Luanda bound for Cafunfo in northeastern Angola when it disappeared en route.  Witnesses later stated the plane appeared to be in trouble and flying at a low altitude before it crashed.		
4077,February 04,1997,19:00,Northern Israel,Military - Israel Air Force /Military -  Israel Air Force,0,0,Sikorsky CH53D / Sikorsky CH53D,357 / 903,0,73,0,0,73,0,0,0,The two military helicopters crashed into each other while taking off in darkness killing all aboard.		,0
4078,February 14,1997,12:34,Carajas, Brazil,Varig,265,Maraba - Carajas,Boeing B-737-2C3,PP-CJO,21013/393,52,46,6,1,0,1,0,The aircraft touched down hard. The right main landing gear collapsed causing the plane to veer to the right and end up in a wooded area. The first officer was killed.		
4079,February 19,1997,03:06,Guatemala City, Guatemala,Transpolar,0,"""Lima", Peru - Guatemala City," Guatemala""",IAI 1124 Westwind,0,211,5,4,1,5,4,1
4080,March 12,1997,00:00,Lucapa, Angola,ALADA,0,Luanda - Lucapa,Antonov AN-12B,D2-FVG,6344506,16,12,4,16,12,4,0,Crashed short of the runway in dense fog while attempting to land a second time at Lucapa.		
4081,March 13,1997,18:06,Near Mashhad, Iran,Military - Iranian Air Force,0,Dezful - Mashhad,Lockheed C-130HF,0,0,88,80,8,88,80,8,0,The plane was carrying military personnel and their families and crashed 24 miles NE of Mashhad in the Binalud Heights. The pilot reported engine failure prior the crash.		
4082,March 18,1997,10:04,Cherkessk, Russia,Stavropol Airlines,1023,Stavropol - Trabzon,Antonov AN-24RV,RA-46516,37308502,50,44,6,50,44,6,0,"""The aircraft lost altitude from FL 197 and crashed into a forest while en route from Stavropol"
4083,April 01,1997,00:00,Tegucigalpa, Honduras,Military - U.S. Air Force,0,Howard AFB - Tegucigalpa,Lockheed C-130H Hercules,88-4408,5161,10,0,0,3,0,0,0,"""While landing the aircraft overran the runway"
4084,April 04,1997,00:16,Griffin, Georgia,Custom Air Service,0,Griffin - Americus,Aviation Traders ATL-98 Carvair,N83FA,10365,2,0,2,2,0,2,0,"""On a positioning flight"
4085,April 10,1997,20:30,Near Wainwright, Alaska,Hageland Aviation Services,502,Barrow - Wainwright,Cessna 208B Caravan I,N408GV,208B-0455,5,4,1,5,4,1,0,After making two approaches the pilot decided to head back to the departure airport. He flew north at an altitude beneath minimum radar coverage. The plane impacted the frozen Arctic Ocean in a right bank and at a 60 degree nose-down attitude. The pilot's intentional VFR flight into instrument meteorological conditions and his failure to maintain altitude and clearance from terrain. A contributing factor was the weather conditions.		
4086,April 14,1997,00:00,Brazzaville, Democratic Republic Congo,TAAG Angola Airlines,0,Brazzaville - Luanda,Fokker F-27 Friendship 600,D2-TFP,10424,7,4,3,3,0,3,0,The cargo plane became airborne but soon lost altitude and crashed to the ground and burst into flames.		
4087,April 15,1997,00:00,Gyandzha, Azerbaijan,Azerbaijan Airlines,0,Training,Yakovlev 40,4K-87504,9510640,6,0,6,6,0,6,0,"""A stray bullet from training soldiers struck the landing plane"
4088,April 16,1997,00:00,Near Sorei, Niger,Military - Niger Air Force,0,Lome - Niamey,Lockheed C-130H Hercules,5U-MBD,4829,14,0,0,14,0,0,0,Crashed after an engine fire.		
4089,April 19,1997,07:39,Tanjung Pandan, Indonesia,Merpati Nusantara Airlines,106,Jakarta - Tanjung Pandan,British Aerospace ATP,PK-MTX,2048,53,48,5,15,11,4,0,"""During the final stage of a visual approach"
4090,April 23,1997,18:00,Near Konduz, Afghanistan,Military - Afghan Republican Air Force,0,0,Antonov AN-26,0,0,36,0,0,36,0,0,0,The transport crashed into a mountain.		
4091,May 08,1997,21:28,Huangtian, China,China Southern Airlines,3456,Chongqing - Shenzen,Boeing B-737-31B,B-2925,27288/2577,74,65,9,35,33,2,0,"""The aircraft touched down hard"
4092,June 06,1997,07:35,Near Irumu, Congo,Bazair,0,Bunia - Kisangani,Vickers Viscount 781D,9Q-CWL,280,27,20,7,27,20,7,0,Crashed shortly after taking off. Fire in the cabin.		
4093,June 10,1997,00:00,Mandalgobi, Mongolia,MIAT - Mongolian Airlines,0,Ulan Bator - Mandalgobi,Harbin Yunshuji Y-12 II,JU-1020,6,12,10,2,7,7,0,0,The aircraft crashed while attemping to land. Windshear. Lack of windshear equipment at the airport.		
4094,July 03,1997,03:49,Madh Island, India,Elbee Airlines,0,Mumbai - Banglaor,Fokker F-27 Friendship 200,VT-SSA,10670,2,0,2,2,0,2,0,Shortly after taking off the cargo plane crashed into the ocean. The pilot lost control when he encountered severe weather conditions soon after taking off.		
4095,July 06,1997,00:00,Near Saravena, Colombia,Military - Colombian Army,0,0,Mil Mi-17 (helicopter),0,0,29,25,4,25,21,4,0,Shot down by rebels.		
4096,July 09,1997,09:30,Suzano, Brazil,TAM (Brazil),283,Sao Jose dos Campos - Congonhas,Fokker 100,PT-WHK,11440,60,55,5,1,1,0,0,An explosion caused explosive decompression and a six-foot hole in the side of the fuselage. One passenger was sucked out and killed.  A small bomb containing only 7 ounces of explosives was placed under a passenger seat.  It is reported that the police believed the bomb was planted as part of a failed suicide attempt by one of the passengers.		
4097,July 11,1997,21:55,Off Santiago de Cuba, Cuba,Cubana de Aviacion,787,Santiago de Cuba - Havana,Antonov AN-24,CU-T1262,27307610,44,39,5,44,39,5,0,The plane crashed into the ocean 4 miles off the coast shortly after takeoff. Possible failure of the left engine during takeoff.		
4098,July 17,1997,11:56,Bandung, Indonesia,Sempati Air,304,Bangdung - Jakarta,Fokker F-27 Friendship 600,PK-YPM,10415,50,45,5,30,25,5,0,"""The aircraft developed engine trouble (left engine caught on fire) shortly after taking off.  While attempting to make an emergency landing at Sulaiman AFB"
4099,July 18,1997,10:32,Goroka,  New Guinea,Goroka Air Services,0,Chimbu - Goroka,de Havilland Canada DHC-6 Twin Otter 300,P2-MMU,250,4,3,1,2,1,1,0,Crashed into Mt. Yasirua in poor weather. Navigational error. No published instrument flying procedures. No GPS used for primary navigation.		
4100,July 29,1997,00:00,Calabar , Nigeria,ADC Airlines,0,Lagos - Calabar,BAC One-Eleven 203AE,5N-BAA,041,55,49,6,1,0,1,0,Overshot the runway in heavy rain and came to rest in brush.		
4101,July 30,1997,10:30,Florence, Italy,Air Littoral,701,Nice - Florence,Aerospatiale ATR-42-512,F-GPYE,492,17,14,3,1,0,1,0,"""The aircraft touched down at excessive speed"
4102,August 06,1997,01:42,Agana, Guam,Korean Airlines,801,Seoul - Guam,Boeing B-747-300,HL-7468,22487/605,254,231,23,228,206,22,0,"""The aircraft crashed into Nimitz Hill"
4103,August 07,1997,12:36,Miami, Florida,Fine Air,101A,Miami - Santo Domingo,McDonnell Douglas DC-8-61F,N27UA,45942/349,4,1,3,4,1,3,1,"""Immediately after taking off the plane went into a nose-high attitude"
4104,August 10,1997,08:15,Matsu Island, Taiwan,Formosa Airlines,7601,Taipei - Matsu,Dornier DO-228-212,B-12256,8220,16,14,2,16,14,2,0,The aircraft flew into a mountain and exploded in flames after a missed approach and while executing a go-around in rain and high winds. The pilot turned right instead of left when initiating the go-around.		
4105,August 29,1997,00:00,Puerto Inirida, Venezuela,SATENA,0,San Felipe - Puerto Inirida,Pilatus PC-6 Turbo Porter / Cessna 206,FAC1115,820,12,10,2,12,10,2,0,Collided with a Cessna 206 (OB-1450) and crashed 3 miles from the airfield. Six killed on the Pilatus and 6 on the Cessna		
4106,September 03,1997,14:00,Phnom Penh, Cambodia,Vietnam Airlines,815,Ho Chi Minh City - Phnom Penh,Tupolev TU-134,VN-A120,66360,66,60,6,65,59,6,0,"""The plane was on a flight from Ho Chi Minh City to Phnom Penh when it crashed while making an approach to Pochentong International Airport in heavy rain. The plane clipped palm trees and exploded in flames after crashing into a rice paddy"
4107,September 06,1997,19:44,Near Miri, Malaysia,Borneo Airways,238,Bandar Seri Begawan - Miri,Dornier 228-212,9M-MIA,8217,10,8,2,10,8,2,0,Struck tree tops and crashed into Lambir Hill while on approach to land at Miri.		
4108,September 12,1997,00:00,Near Uvira, Zaire,TMK Air Commuter,0,Buknavu - Uvira,de Havilland Canada DHC-6 Twin Otter 300,9Q-CBO,735,22,21,1,22,21,1,0,The aircraft was destroyed when it flew into a hillside during an approach to Uvira.		
4109,September 13,1997,17:10,Off Namibia, Africa,Military - Luftwaffe / Military - USAF,74,Niamey - Windhoek,Tupolev TU-154M / C-141 Starlifter,1102/65-9405,89A-813,33,23,10,33,23,10,0,"""Midair collision at 39"
4110,September 26,1997,13:34,Buah Nabar, Indonesia,Garuda Indonesia Airlines,152,Jakarta - Medan,Airbus A300-B4-200,PK-GAI,214,234,222,12,234,222,12,0,The aircraft crashed into mountainous terrain 15 minutes before it was due to land at Medan on a flight from Jakarta. The aircraft crashed 20 miles from the airport. Combination of ATC errors in directing the plane in the wrong direction into mountainous terrain and the crew setting and using their instruments incorrectly. Contributing to the accident was impared visibility due to smoke from forest fires in the area.		
4111,October 08,1997,07:23,Near Montrose, Colorado,Scenic Airlines,-,"""Montrose", CO - Page," AZ""",Cessna 208B Caravan I,0,0,9,8,1,9,8,1
4112,October 10,1997,22:23,Nuevo Berlin, Uruguay,Austral Lineas Aeras (Argentina),2553,Posadas - Buenos Aires,McDonnell Douglas DC-9-32,LV-WEG,47446/561,74,69,5,74,69,5,0,"""The aircraft crashed  near Nuevo Berlin"
4113,October 10,1997,00:00,Taipei, Taiwan,Military - Republic of China Air Force,0,0,Lockheed C-130H Hercules,1310,5067,5,0,5,5,0,5,0,Crashed in poor weather after a go-around.		
4114,October 12,1997,17:28,Monterey Bay, near Pacific Grove, California,Private,-,?,Rutan Long EZ (experimental aircraft),N555JD,54,1,0,1,1,0,1,0
4115,October 29,1997,00:00,Jalal-Abad, Afghanistan,Ariana Afghan Airlines,0,0,Yakovlev YAK-40,YA-KAE,9441037,26,20,6,2,2,0,0,Crashed during a landing attempt.		
4116,November 08,1997,08:08,Near Barrow, Alaska,Hageland Aviation Services,500,Barrow - Wainwright,Cessna 208B Caravan I,N750GC,208B-0504,8,7,1,8,7,1,0,"""A few minutes after takeoff a distress call was received from the aircraft after which it ditched into the sea 200 yards offshore. The pilot's disregard for lateral fuel loading limits"
4117,December 05,1997,14:46,Irkutsk-2, Russia,Military - Russian Air Force,0,Irkutsk - Vladivostok,Antonov AN-124-100,RA-82005/08,4516003,23,17,6,23,17,6,44,"""The military aircraft"
4118,December 09,1997,15:26,Little Grand Rapids, Canada,Sowind Air,301,Winnipeg - Little Grand Rapids,Embraer 110P1 Bandeirante,C-GVRO,110285,17,15,2,4,3,1,0,"""Crashed during the second approach right of the approach path. While the aircraft was being manoeuvred at a very low level in marginal weather"
4119,December 13,1997,17:05,La Veriente, Bolivia,STAP,0,Villamontes - Santa Cruz,Swearingen SA-226T Metro II,CP-1635,TC-359,19,17,2,10,9,1,0,"""During take off"
4120,December 15,1997,18:35,Sharjah, United Arab Emirates,Tajikistan Airlines,3183,Dushanbe - Sharjah,Tupolev TU-154,EY-85281,78A-281,86,77,9,85,77,8,0,The aircraft crashed and burned while making an attempt to land. A number of errors by the crew resulted in the acccident. Not maintaining the height indicated during the last contact with the ATC. Not following instructions from the ATC. Crew fatigue and turbulence in the area contributed to the accident.		
4121,December 17,1997,19:13,Fotina, Greece,Aerosweet Airlines (LVOV),241,Odessa - Thessaloniki,Yakovlev YAK-42,UR-42334,4520422606,70,62,8,70,62,8,0,"""The aircraft crashed into Mt. Olympus while approaching Salonica"
4122,December 19,1997,16:13,Near Palembang, Indonesia,SilkAir,185,Jakarta - Hatta - Singapore,Boeing B-737-300,9V-TRF,28556/2851,104,97,7,104,97,7,0,"""The plane disappeared off radar screens and shortly after"
4123,December 20,1997,00:00,Tanagra, Greece,Military - Greek Air Force,0,Search mission,Lockheed C-130H Hercules,750,4729,5,0,5,5,0,5,0,Crashed in the Pastra mountains while searching for the wreckage of an Aerosweet Yak-42 that was missing.		
4124,December 27,1997,00:00,Atlantic Ocean, off Angola,Renan Airways,0,"""Abidjan - Rundu"," Nambia""",Antonov An-72,ER-ACF,-2147483648,5,0,5,5,0,5,0
4125,December 28,1997,23:10,Over the Pacific Ocean,United Air Lines,826,Tokyo - Honolulu,Boeing B-747-122,N4723U,19882/175,393,374,19,1,1,0,0,"""Two hours into the flight", at FL 310
4126,December 31,1997,07:45,Rio Sidra, Panama,Parsa,0,Panama City - Rio Sidra,Britten Norman BN-2A Trislander,HP-986PS,178,10,9,1,10,9,1,0,"""Crashed into dense jungle"
4127,January 13,1998,18:30,Brno, Czech Republic,Aeroservice International,0,Gomel - Kunovice,Let 410UVP,YV-928CP,871919,2,0,2,2,0,2,0,Fog and low visibility forced the plane to divert to divert to Brno. After a missed approach the aircraft crashed 3.5 km short of the runway threshold and was destroyed.		
4128,January 13,1998,22:30,Tor Kach, Pakistan,Military - Ariana Afghan Airlines,0,Kandahar - Herart,Antonov AN-12BP,YA-DAB,5342801,51,45,6,51,45,6,0,"""The aircraft  was on a flight from Kandahar to Herat but was forced to return to Kandahar because of poor weather when it crashed into a mountain 70 miles north of Quetta in Khojak Pass. The last message from the pilot was """"we are running low on fuel."""" Crashed due to fuel starvation.""		"
4129,January 27,1998,11:45,Yangon (Rangoon), Myanmar,Myanmar Airways,403,Thandwe - Sittwe,Fokker F-27 Friendship 600,XY-AES,10576,45,41,4,16,15,1,0,The aircraft crashed on takeoff after the No. 2 engine failed and caused the aircraft to swerve off the runway and crash into an embankment and burst into flames.		
4130,February 02,1998,11:00,Cagyan de Oro, Philippines,Cebu Pacific Air,387,Tacloban - Cagayan de Oro,McDonnell Douglas DC-9-32,RP-C1507,47069/175,104,99,5,104,99,5,0,"""Flight 387 originated in Manila on a flight to Tacloban and Cagayan de Oro. The aircraft crashed while on approach to Cagay de Oro into a remote mountainous area.  Wreckage was found near the town of Pagalungan"
4131,February 03,1998,15:15,Near Cavalese, Trento, Italy,Military - U.S. Marine Corps,-,?,Grummand EA-6B,163045/CY-02,0,2,0,2,0,0,0,20
4132,February 04,1998,22:17,Terceira, Portugal,Air Luxor,0,Terceira - Lisbon,Antonov 12BP,LZ-SFG,3341605,7,0,7,7,0,7,0,"""Shortly after taking off the plane lost power in the No. 3 engine followed by the No. 4 engine. The plane rolled to the right"
4133,February 05,1998,12:10,Near Navafria, Spain,Military - Spanish Air Force,0,0,CASA 212-S1 Aviocar 100,D-3B-9,297,5,0,5,5,0,5,0,Crashed in the Los Hoyos mountains while on a military training flight.		
4134,February 12,1998,08:30,Near Nasir, Sudan,Military - Sudan Air Force,0,0,Antonov AN-32,0,AN32052,57,50,7,27,24,3,0,Overshot the runway in heavy fog and crashed into the Sobat River.		
4135,February 16,1998,20:09,Taipei, Taiwan,China Airlines (Taiwan),676,Denpasar - Taipei,Airbus A300-622R,B-1814,578,196,182,14,196,182,14,7,"""The aircraft was attempting to land at Taipei's international airport in rain and fog when the crew requested a go-around. The plane crashed into a residential neighborhood"
